INFO 2025-06-24 22:46:16,078 autoreload 57428 50804 Watching for file changes with StatReloader
WARNING 2025-06-24 23:01:11,151 basehttp 46400 59216 "GET / HTTP/1.1" 404 2308
WARNING 2025-06-24 23:01:16,453 log 46400 59216 Not Found: /mailing/
WARNING 2025-06-24 23:01:16,454 basehttp 46400 59216 "GET /mailing/ HTTP/1.1" 404 7300
INFO 2025-06-24 23:01:21,233 basehttp 46400 59216 "GET /mailing/recipients/ HTTP/1.1" 200 3081
INFO 2025-06-24 23:01:23,719 basehttp 46400 59216 "GET /mailing/recipients/create/ HTTP/1.1" 200 5028
INFO 2025-06-24 23:01:25,833 basehttp 46400 59216 "GET /mailing/recipients/ HTTP/1.1" 200 3081
INFO 2025-06-24 23:01:27,030 basehttp 46400 59216 "GET /mailing/messages/ HTTP/1.1" 200 3062
INFO 2025-06-24 23:01:28,065 basehttp 46400 59216 "GET /mailing/mailings/ HTTP/1.1" 200 3735
WARNING 2025-06-24 23:01:29,817 log 46400 59216 Method Not Allowed (POST): /mailing/mailings/
WARNING 2025-06-24 23:01:29,817 basehttp 46400 59216 "POST /mailing/mailings/ HTTP/1.1" 405 0
INFO 2025-06-24 23:01:32,291 basehttp 46400 59216 "GET /mailing/home/ HTTP/1.1" 200 4392
INFO 2025-06-24 23:01:33,731 basehttp 46400 59216 "GET /mailing/mailing-attempts/ HTTP/1.1" 200 4463
INFO 2025-06-24 23:01:39,827 basehttp 46400 59216 "GET /mailing/mailings/create/ HTTP/1.1" 200 5316
INFO 2025-06-24 23:01:55,404 basehttp 46400 59216 "GET /mailing/home/ HTTP/1.1" 200 4392
INFO 2025-06-24 23:01:55,885 basehttp 46400 59216 "GET /mailing/recipients/ HTTP/1.1" 200 3081
INFO 2025-06-24 23:01:57,049 basehttp 46400 59216 "GET /mailing/recipients/create/ HTTP/1.1" 200 5028
INFO 2025-06-24 23:02:17,110 basehttp 46400 59216 "POST /mailing/recipients/create/ HTTP/1.1" 302 0
INFO 2025-06-24 23:02:17,159 basehttp 46400 59216 "GET /mailing/recipients/ HTTP/1.1" 200 4029
INFO 2025-06-24 23:02:19,399 basehttp 46400 59216 "GET /mailing/recipients/1/update/ HTTP/1.1" 200 5088
INFO 2025-06-24 23:02:21,413 basehttp 46400 59216 "GET /mailing/recipients/create/ HTTP/1.1" 200 5028
INFO 2025-06-24 23:02:37,253 basehttp 46400 59216 "POST /mailing/recipients/create/ HTTP/1.1" 302 0
INFO 2025-06-24 23:02:37,409 basehttp 46400 59216 "GET /mailing/recipients/ HTTP/1.1" 200 4978
INFO 2025-06-24 23:02:38,597 basehttp 46400 59216 "GET /mailing/recipients/create/ HTTP/1.1" 200 5028
INFO 2025-06-24 23:03:01,119 basehttp 46400 59216 "POST /mailing/recipients/create/ HTTP/1.1" 302 0
INFO 2025-06-24 23:03:01,169 basehttp 46400 59216 "GET /mailing/recipients/ HTTP/1.1" 200 5922
INFO 2025-06-24 23:03:02,759 basehttp 46400 59216 "GET /mailing/messages/ HTTP/1.1" 200 3062
INFO 2025-06-24 23:03:04,002 basehttp 46400 59216 "GET /mailing/messages/create/ HTTP/1.1" 200 4649
INFO 2025-06-24 23:03:24,947 basehttp 46400 59216 "POST /mailing/messages/create/ HTTP/1.1" 302 0
INFO 2025-06-24 23:03:25,100 basehttp 46400 59216 "GET /mailing/messages/ HTTP/1.1" 200 4136
INFO 2025-06-24 23:03:28,103 basehttp 46400 59216 "GET /mailing/messages/create/ HTTP/1.1" 200 4649
INFO 2025-06-24 23:03:40,861 basehttp 46400 59216 "POST /mailing/messages/create/ HTTP/1.1" 302 0
INFO 2025-06-24 23:03:40,912 basehttp 46400 59216 "GET /mailing/messages/ HTTP/1.1" 200 5158
INFO 2025-06-24 23:03:41,928 basehttp 46400 59216 "GET /mailing/messages/create/ HTTP/1.1" 200 4649
INFO 2025-06-24 23:03:52,755 basehttp 46400 59216 "POST /mailing/messages/create/ HTTP/1.1" 302 0
INFO 2025-06-24 23:03:52,803 basehttp 46400 59216 "GET /mailing/messages/ HTTP/1.1" 200 6163
INFO 2025-06-24 23:03:55,610 basehttp 46400 59216 "GET /mailing/mailings/ HTTP/1.1" 200 3735
INFO 2025-06-24 23:03:56,430 basehttp 46400 59216 "GET /mailing/mailings/create/ HTTP/1.1" 200 6197
INFO 2025-06-24 23:04:08,518 basehttp 46400 59216 "GET /mailing/mailings/create/ HTTP/1.1" 200 6197
INFO 2025-06-24 23:05:55,212 autoreload 46400 62268 D:\python\django_course\mailing\forms.py changed, reloading.
INFO 2025-06-24 23:05:55,634 autoreload 60312 62872 Watching for file changes with StatReloader
INFO 2025-06-24 23:06:39,461 autoreload 60312 62872 D:\python\django_course\mailing\urls.py changed, reloading.
INFO 2025-06-24 23:06:39,870 autoreload 59260 45772 Watching for file changes with StatReloader
INFO 2025-06-24 23:08:11,887 basehttp 59260 64100 "GET /mailing/mailings/create/ HTTP/1.1" 200 7154
INFO 2025-06-24 23:08:36,674 basehttp 59260 64100 "POST /mailing/mailings/create/ HTTP/1.1" 302 0
INFO 2025-06-24 23:08:36,725 basehttp 59260 64100 "GET /mailing/mailings/ HTTP/1.1" 200 5017
INFO 2025-06-24 23:09:12,136 basehttp 59260 64100 "GET /mailing/mailings/ HTTP/1.1" 200 5017
INFO 2025-06-24 23:09:15,594 services 59260 64100 Письмо успешно отправлено для bonfiglioli@yandex.ru (рассылка ID: 1)
INFO 2025-06-24 23:09:15,595 services 59260 64100 Рассылка ID: 1 завершена по расписанию.
INFO 2025-06-24 23:09:15,596 basehttp 59260 64100 "GET /mailing/mailing/1/run/ HTTP/1.1" 302 0
INFO 2025-06-24 23:09:15,651 basehttp 59260 64100 "GET /mailing/mailings/ HTTP/1.1" 200 5019
INFO 2025-06-24 23:12:18,679 autoreload 59260 45772 D:\python\django_course\mailing\views.py changed, reloading.
INFO 2025-06-24 23:12:19,122 autoreload 60756 63636 Watching for file changes with StatReloader
INFO 2025-06-24 23:12:26,407 autoreload 60756 63636 D:\python\django_course\mailing\views.py changed, reloading.
INFO 2025-06-24 23:12:26,862 autoreload 63892 61820 Watching for file changes with StatReloader
INFO 2025-06-24 23:12:59,462 autoreload 63892 61820 D:\python\django_course\mailing\urls.py changed, reloading.
INFO 2025-06-24 23:12:59,855 autoreload 52852 2288 Watching for file changes with StatReloader
INFO 2025-06-24 23:13:55,535 basehttp 52852 54852 "GET /mailing/mailings/ HTTP/1.1" 200 5096
INFO 2025-06-24 23:13:59,075 basehttp 52852 54852 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:13:59,131 basehttp 52852 54852 "GET /mailing/mailings/ HTTP/1.1" 200 5106
INFO 2025-06-24 23:14:00,850 basehttp 52852 54852 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:14:00,900 basehttp 52852 54852 "GET /mailing/mailings/ HTTP/1.1" 200 5096
INFO 2025-06-24 23:14:05,253 basehttp 52852 54852 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:14:05,305 basehttp 52852 54852 "GET /mailing/mailings/ HTTP/1.1" 200 5106
INFO 2025-06-24 23:14:06,892 services 52852 54852 Письмо успешно отправлено для bonfiglioli@yandex.ru (рассылка ID: 1)
INFO 2025-06-24 23:14:06,893 services 52852 54852 Рассылка ID: 1 завершена по расписанию.
INFO 2025-06-24 23:14:06,894 basehttp 52852 54852 "GET /mailing/mailing/1/run/ HTTP/1.1" 302 0
INFO 2025-06-24 23:14:06,943 basehttp 52852 54852 "GET /mailing/mailings/ HTTP/1.1" 200 5106
INFO 2025-06-24 23:14:13,617 basehttp 52852 54852 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:14:13,776 basehttp 52852 54852 "GET /mailing/mailings/ HTTP/1.1" 200 5096
INFO 2025-06-24 23:14:20,256 basehttp 52852 54852 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:14:20,308 basehttp 52852 54852 "GET /mailing/mailings/ HTTP/1.1" 200 5106
INFO 2025-06-24 23:16:12,746 autoreload 52852 2288 D:\python\django_course\mailing\services.py changed, reloading.
INFO 2025-06-24 23:16:13,167 autoreload 52424 60312 Watching for file changes with StatReloader
INFO 2025-06-24 23:17:26,160 autoreload 52424 60312 D:\python\django_course\mailing\services.py changed, reloading.
INFO 2025-06-24 23:17:26,561 autoreload 53308 54776 Watching for file changes with StatReloader
INFO 2025-06-24 23:17:29,689 basehttp 53308 54060 "GET /mailing/mailings/ HTTP/1.1" 200 5160
INFO 2025-06-24 23:17:34,703 basehttp 53308 54060 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:17:34,754 basehttp 53308 54060 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:17:36,962 basehttp 53308 54060 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:17:37,014 basehttp 53308 54060 "GET /mailing/mailings/ HTTP/1.1" 200 5160
INFO 2025-06-24 23:17:40,608 basehttp 53308 54060 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:17:40,662 basehttp 53308 54060 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:17:49,283 services 53308 54060 Рассылка ID: 1 запущена вручную пользователем admin.
INFO 2025-06-24 23:17:49,746 services 53308 54060 Письмо успешно отправлено для bonfiglioli@yandex.ru (рассылка ID: 1)
INFO 2025-06-24 23:17:49,747 services 53308 54060 Рассылка ID: 1 завершена после ручного запуска. Успешно: 1, Ошибок: 0.
INFO 2025-06-24 23:17:49,748 basehttp 53308 54060 "GET /mailing/mailing/1/run/ HTTP/1.1" 302 0
INFO 2025-06-24 23:17:49,800 basehttp 53308 54060 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:18:12,883 basehttp 53308 54060 "GET /mailing/home/ HTTP/1.1" 200 4392
INFO 2025-06-24 23:18:15,625 basehttp 53308 54060 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:18:18,478 basehttp 53308 54060 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:20:18,254 autoreload 53308 54776 D:\python\django_course\mailing\views.py changed, reloading.
INFO 2025-06-24 23:20:18,641 autoreload 59508 64440 Watching for file changes with StatReloader
INFO 2025-06-24 23:20:49,776 basehttp 59508 18492 "GET /mailing/home/ HTTP/1.1" 200 4348
INFO 2025-06-24 23:20:52,777 basehttp 59508 18492 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:20:54,498 basehttp 59508 18492 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:20:54,551 basehttp 59508 18492 "GET /mailing/mailings/ HTTP/1.1" 200 5160
INFO 2025-06-24 23:20:55,791 basehttp 59508 18492 "GET /mailing/toggle_activity/1/ HTTP/1.1" 302 0
INFO 2025-06-24 23:20:55,951 basehttp 59508 18492 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:20:57,640 basehttp 59508 18492 "GET /mailing/home/ HTTP/1.1" 200 4348
INFO 2025-06-24 23:20:58,758 basehttp 59508 18492 "GET /mailing/recipients/ HTTP/1.1" 200 5922
INFO 2025-06-24 23:22:41,886 autoreload 59508 64440 D:\python\django_course\mailing\views.py changed, reloading.
INFO 2025-06-24 23:22:42,313 autoreload 62256 55148 Watching for file changes with StatReloader
INFO 2025-06-24 23:22:43,835 basehttp 62256 64068 "GET /mailing/recipients/ HTTP/1.1" 200 5922
INFO 2025-06-24 23:22:45,067 basehttp 62256 64068 "GET /mailing/home/ HTTP/1.1" 200 4350
INFO 2025-06-24 23:23:47,876 basehttp 62256 64068 "GET /mailing/recipients/ HTTP/1.1" 200 5922
INFO 2025-06-24 23:23:49,299 basehttp 62256 64068 "GET /mailing/messages/ HTTP/1.1" 200 6163
INFO 2025-06-24 23:23:50,280 basehttp 62256 64068 "GET /mailing/mailings/ HTTP/1.1" 200 5161
INFO 2025-06-24 23:23:53,078 basehttp 62256 64068 "GET /mailing/home/ HTTP/1.1" 200 4350
INFO 2025-06-24 23:23:57,965 basehttp 62256 64068 "GET /mailing/mailing-attempts/ HTTP/1.1" 200 6128
INFO 2025-06-24 23:24:03,284 basehttp 62256 64068 "GET /mailing/mailings/create/ HTTP/1.1" 200 7154
INFO 2025-06-25 01:01:30,728 autoreload 57356 63004 Watching for file changes with StatReloader
WARNING 2025-06-25 01:01:31,889 log 57356 64880 Not Found: /
WARNING 2025-06-25 01:01:31,889 basehttp 57356 64880 "GET / HTTP/1.1" 404 2457
WARNING 2025-06-25 01:01:38,484 log 57356 64880 Not Found: /users/
WARNING 2025-06-25 01:01:38,485 basehttp 57356 64880 "GET /users/ HTTP/1.1" 404 3441
INFO 2025-06-25 01:01:42,814 basehttp 57356 64880 "GET /users/register/ HTTP/1.1" 200 5799
INFO 2025-06-25 01:01:56,939 basehttp 57356 64880 "POST /users/register/ HTTP/1.1" 200 6171
ERROR 2025-06-25 01:01:58,467 log 57356 64880 Internal Server Error: /mailing/home/
Traceback (most recent call last):
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\fields\__init__.py", line 2128, in get_prep_value
    return int(value)
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'SimpleLazyObject'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\python\django_course\.venv\Lib\site-packages\django\views\generic\base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\views\generic\base.py", line 144, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\python\django_course\.venv\Lib\site-packages\django\views\generic\base.py", line 228, in get
    context = self.get_context_data(**kwargs)
  File "D:\python\django_course\mailing\views.py", line 230, in get_context_data
    all_mailings = Mailing.objects.filter(owner=self.request.user)
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\query.py", line 1493, in filter
    return self._filter_or_exclude(False, args, kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\query.py", line 1511, in _filter_or_exclude
    clone._filter_or_exclude_inplace(negate, args, kwargs)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\query.py", line 1518, in _filter_or_exclude_inplace
    self._query.add_q(Q(*args, **kwargs))
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1646, in add_q
    clause, _ = self._add_q(q_object, can_reuse)
                ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1678, in _add_q
    child_clause, needed_inner = self.build_filter(
                                 ~~~~~~~~~~~~~~~~~^
        child,
        ^^^^^^
    ...<7 lines>...
        update_join_types=update_join_types,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1588, in build_filter
    condition = self.build_lookup(lookups, col, value)
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1415, in build_lookup
    lookup = lookup_class(lhs, rhs)
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\lookups.py", line 38, in __init__
    self.rhs = self.get_prep_lookup()
               ~~~~~~~~~~~~~~~~~~~~^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\fields\related_lookups.py", line 112, in get_prep_lookup
    self.rhs = target_field.get_prep_value(self.rhs)
               ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\fields\__init__.py", line 2130, in get_prep_value
    raise e.__class__(
        "Field '%s' expected a number but got %r." % (self.name, value),
    ) from e
TypeError: Field 'id' expected a number but got <SimpleLazyObject: <django.contrib.auth.models.AnonymousUser object at 0x0000029373067230>>.
ERROR 2025-06-25 01:01:58,472 basehttp 57356 64880 "GET /mailing/home/ HTTP/1.1" 500 141932
INFO 2025-06-25 01:02:08,030 basehttp 57356 64880 "GET /users/register/ HTTP/1.1" 200 4874
INFO 2025-06-25 01:02:09,159 basehttp 57356 64880 "GET /mailing/recipients/ HTTP/1.1" 302 0
ERROR 2025-06-25 01:02:09,178 log 57356 64880 Internal Server Error: /users/login/
Traceback (most recent call last):
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\base.py", line 220, in _get_response
    response = response.render()
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 114, in render
    self.content = self.rendered_content
                   ^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 90, in rendered_content
    template = self.resolve_template(self.template_name)
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 72, in resolve_template
    return select_template(template, using=self.using)
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\loader.py", line 47, in select_template
    raise TemplateDoesNotExist(", ".join(template_name_list), chain=chain)
django.template.exceptions.TemplateDoesNotExist: registration/login.html
ERROR 2025-06-25 01:02:09,179 basehttp 57356 64880 "GET /users/login/?next=/mailing/recipients/ HTTP/1.1" 500 82553
INFO 2025-06-25 01:02:12,819 basehttp 57356 64880 "GET /mailing/messages/ HTTP/1.1" 302 0
ERROR 2025-06-25 01:02:12,838 log 57356 64880 Internal Server Error: /users/login/
Traceback (most recent call last):
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\base.py", line 220, in _get_response
    response = response.render()
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 114, in render
    self.content = self.rendered_content
                   ^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 90, in rendered_content
    template = self.resolve_template(self.template_name)
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 72, in resolve_template
    return select_template(template, using=self.using)
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\loader.py", line 47, in select_template
    raise TemplateDoesNotExist(", ".join(template_name_list), chain=chain)
django.template.exceptions.TemplateDoesNotExist: registration/login.html
ERROR 2025-06-25 01:02:12,840 basehttp 57356 64880 "GET /users/login/?next=/mailing/messages/ HTTP/1.1" 500 82541
INFO 2025-06-25 01:02:14,503 basehttp 57356 64880 "GET /mailing/mailings/ HTTP/1.1" 302 0
ERROR 2025-06-25 01:02:14,518 log 57356 64880 Internal Server Error: /users/login/
Traceback (most recent call last):
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\base.py", line 220, in _get_response
    response = response.render()
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 114, in render
    self.content = self.rendered_content
                   ^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 90, in rendered_content
    template = self.resolve_template(self.template_name)
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\response.py", line 72, in resolve_template
    return select_template(template, using=self.using)
  File "D:\python\django_course\.venv\Lib\site-packages\django\template\loader.py", line 47, in select_template
    raise TemplateDoesNotExist(", ".join(template_name_list), chain=chain)
django.template.exceptions.TemplateDoesNotExist: registration/login.html
ERROR 2025-06-25 01:02:14,519 basehttp 57356 64880 "GET /users/login/?next=/mailing/mailings/ HTTP/1.1" 500 82541
INFO 2025-06-25 01:02:30,662 basehttp 57356 64880 "POST /users/register/ HTTP/1.1" 200 6171
ERROR 2025-06-25 01:03:27,177 log 57356 64880 Internal Server Error: /mailing/home/
Traceback (most recent call last):
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\fields\__init__.py", line 2128, in get_prep_value
    return int(value)
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'SimpleLazyObject'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\python\django_course\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\python\django_course\.venv\Lib\site-packages\django\views\generic\base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\views\generic\base.py", line 144, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\python\django_course\.venv\Lib\site-packages\django\views\generic\base.py", line 228, in get
    context = self.get_context_data(**kwargs)
  File "D:\python\django_course\mailing\views.py", line 230, in get_context_data
    all_mailings = Mailing.objects.filter(owner=self.request.user)
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\query.py", line 1493, in filter
    return self._filter_or_exclude(False, args, kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\query.py", line 1511, in _filter_or_exclude
    clone._filter_or_exclude_inplace(negate, args, kwargs)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\query.py", line 1518, in _filter_or_exclude_inplace
    self._query.add_q(Q(*args, **kwargs))
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1646, in add_q
    clause, _ = self._add_q(q_object, can_reuse)
                ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1678, in _add_q
    child_clause, needed_inner = self.build_filter(
                                 ~~~~~~~~~~~~~~~~~^
        child,
        ^^^^^^
    ...<7 lines>...
        update_join_types=update_join_types,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1588, in build_filter
    condition = self.build_lookup(lookups, col, value)
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\sql\query.py", line 1415, in build_lookup
    lookup = lookup_class(lhs, rhs)
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\lookups.py", line 38, in __init__
    self.rhs = self.get_prep_lookup()
               ~~~~~~~~~~~~~~~~~~~~^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\fields\related_lookups.py", line 112, in get_prep_lookup
    self.rhs = target_field.get_prep_value(self.rhs)
               ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "D:\python\django_course\.venv\Lib\site-packages\django\db\models\fields\__init__.py", line 2130, in get_prep_value
    raise e.__class__(
        "Field '%s' expected a number but got %r." % (self.name, value),
    ) from e
TypeError: Field 'id' expected a number but got <SimpleLazyObject: <django.contrib.auth.models.AnonymousUser object at 0x00000293730A3CE0>>.
ERROR 2025-06-25 01:03:27,180 basehttp 57356 64880 "GET /mailing/home/ HTTP/1.1" 500 141783
INFO 2025-06-25 01:06:24,454 autoreload 57356 63004 D:\python\django_course\mailing\views.py changed, reloading.
